Date,PX_LAST,PX_VOLUME,CUR_MKT_CAP,BETA_ADJ_OVERRIDABLE,PE_RATIO,REVENUE,NET_INCOME,CF_FREE_CASH_FLOW,IS_RD_EXPEND,CAPEX,PX_TO_BOOK_RATIO,EQY_SH_OUT,IS_DILUTED_EPS,BEST_EPS,BS_TOT_ASSET,BS_TOT_LIAB2,BS_TOT_EQY,BS_INVENTORIES,INVTRY_FINISHED_GOODS,company_sheet,BS_RAW_MATS_AND_WORK_IN_PROC,sheet_name,Stream,Year,Quarter,AEXJPUS
2025-03-30,622.005,50949273.0,246380.4809,2.2518,28.2611,7741.5,2355.0,-473.6,1161.1,415.0,14.0783,393.83069,6.0,5.992,45478.8,27978.1,17500.7,11024.7,2019.5,ASML NA Equity,,ASML NA Equity,Upstream (Equipment & Materials),2025,2025Q1,
2025-06-29,680.695,49285289.0,268789.4473,2.2531,28.4062,7691.7,2290.3,332.9,1166.7,414.8,15.2564,393.83069,5.9,5.821,44849.1,27230.9,17618.2,11575.8,2019.5,ASML NA Equity,,ASML NA Equity,Upstream (Equipment & Materials),2025,2025Q2,
2000-06-30,37.4666,105331035.0,18461.2211,2.8663,,,,,,,,371.89748,,,,,,,,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2000,2000Q2,107.804
2000-09-30,27.4366,83756633.0,13519.8732,2.7489,,,,,,,,371.92005,,,,,,,,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2000,2000Q3,107.804
2000-12-31,19.1579,125738327.0,9451.6611,2.7998,,,,,,,,372.36466,,,,,,,,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2000,2000Q4,107.804
2001-03-31,18.4149,175148555.0,9085.1716,2.2315,,,,,,,,372.36699,,,,,,,,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2001,2001Q1,121.568
2001-06-30,18.8925,192960202.0,10377.1928,2.0005,,,,,,,,414.56955,,,,,,,,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2001,2001Q2,121.568
2001-09-30,9.5184,151511041.0,5231.4266,2.3577,,,,,,,,414.82226,,,,,,,,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2001,2001Q3,121.568
2001-12-31,14.4772,152350775.0,7959.6849,2.1667,,,,,,,,414.97222,,,,,,,,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2001,2001Q4,121.568
2002-03-31,21.5417,145658063.0,11847.2418,2.4037,,,,,,,,415.09196,,,,,,,,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2002,2002Q1,125.2204
2002-06-30,12.8384,149224908.0,7287.1746,2.464,,,,,,,,428.40538,,,,,,,,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2002,2002Q2,125.2204
2002-09-30,5.2559,156743439.0,2983.3076,2.6837,,,,,,,,428.40538,,,,,,,,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2002,2002Q3,125.2204
2002-12-31,7.0985,141504552.0,4029.1521,2.7896,,,,,,,,428.40538,,,,,,,,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2002,2002Q4,125.2204
2003-03-31,5.5786,116760212.0,3167.9292,3.0227,,318.042,-81.9,21.442,80.345,25.428,,428.60539,,,3242.0271,2009.013,,778.547,,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2003,2003Q1,115.9387
2003-06-30,8.1259,141954575.0,4614.4722,2.6833,,329.118,-63.523,201.392,77.618,11.687,,428.60539,,,3413.4951,2239.246,,733.738,,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2003,2003Q2,115.9387
2003-09-28,11.1657,228927570.0,6340.6934,2.6833,,370.067,-30.501,-35.41,66.469,19.168,,428.60628,,,3170.094,2026.6039,,675.582,,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2003,2003Q3,115.9387
2003-12-31,17.0245,215809937.0,9669.7342,2.6844,,525.51,15.708,260.106,81.407,18.256,,428.69428,,,2868.282,1727.075,,595.017,,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2003,2003Q4,115.9387
2004-03-28,15.3263,194512071.0,8709.3778,2.6844,,453.485,20.553,96.86,74.663,12.01,,428.90139,,,3013.75,1834.961,,599.11,,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2004,2004Q1,108.1508
2004-06-30,14.5281,182274377.0,8255.8147,2.9761,,616.258,65.358,73.035,73.732,20.543,,428.90139,,,3124.1709,1883.754,,591.146,,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2004,2004Q2,108.1508
2004-09-26,11.4374,164136593.0,6513.8615,2.9761,,610.472,40.912,67.161,123.293,28.854,,429.85151,,,3275.3279,1987.041,,685.969,,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2004,2004Q3,108.1508
2004-12-31,13.5177,169358595.0,7699.243,3.0498,,785.162,108.637,-76.618,81.232,28.607,,429.8852,,,3243.7661,1852.164,,717.688,,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2004,2004Q4,108.1508
2005-03-27,14.3668,156414706.0,8183.8066,3.0498,,684.68,100.262,81.106,79.499,22.756,,429.93473,,,3347.8679,1865.207,,728.378,,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2005,2005Q1,110.1069
2005-06-26,13.713,130116082.0,7811.3757,2.6942,,763.265,111.815,206.748,82.176,18.053,,429.93473,,,3453.408,1862.898,,695.33,,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2005,2005Q2,110.1069
2005-09-25,13.679,114864589.0,7796.7552,3.0861,,533.153,47.766,164.098,79.943,9.217,,430.19553,,,3527.334,1890.567,,653.098,,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2005,2005Q3,110.1069
2005-12-31,17.05,161340551.0,9718.1158,2.3468,,547.869,51.621,185.505,82.256,24.012,,430.19553,,,3756.0229,2044.1861,,777.2,,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2005,2005Q4,110.1069
2006-03-31,17.2962,174137076.0,9872.7319,2.221,,629.39,80.034,-235.955,87.011,16.919,,430.81801,,,3808.7749,2008.381,,940.423,,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2006,2006Q1,116.3121
2006-07-02,17.1688,156432381.0,9800.0314,2.0575,,941.755,167.112,315.984,92.32,14.021,,430.81801,,,3935.191,2277.742,,916.2,,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2006,2006Q3,116.3121
2006-10-01,19.7671,143234671.0,11283.1222,1.511,,958.433,172.018,-14.422,100.321,16.615,,430.81801,,,3854.499,2113.007,,837.216,,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2006,2006Q4,116.3121
2006-12-31,20.9134,143403408.0,11950.3162,0.8734,,1067.526,205.525,341.281,106.915,23.064,,431.28318,,,3951.035,1794.58,,808.481,279.915,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2006,2006Q4,116.3121
2007-03-31,21.0153,201155178.0,12008.5394,1.1936,,948.671,152.675,135.979,116.442,35.789,,431.28318,,,4067.752,2176.809,,1102.21,279.915,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2007,2007Q1,117.7623
2007-07-02,23.9447,174848569.0,13682.457,0.9884,,935.214,160.508,220.605,120.31,39.723,,431.28318,,,4904.7559,2577.014,,972.943,279.915,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2007,2007Q3,117.7623
2007-09-30,27.9015,168500576.0,15943.4588,0.8081,,940.337,167.985,119.534,120.077,49.676,,431.28318,,,5127.853,3284.9699,,1021.182,279.915,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2007,2007Q3,117.7623
2007-12-31,25.8821,121797983.0,13494.8486,1.4225,,984.457,206.675,13.496,129.312,53.964,,431.28311,,,4067.752,2160.135,,1102.21,378.572,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2007,2007Q4,117.7623
2008-03-31,20.5221,189966150.0,10700.134,1.6684,,919.208,145.123,207.65,128.259,55.032,,431.28311,,,4404.405,2446.251,,1152.01,378.572,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2008,2008Q1,103.3906
2008-06-29,20.6412,212678939.0,10600.9389,1.6684,,844.157,191.977,64.536,130.241,65.441,,431.28311,,,4145.003,2084.428,,1130.239,378.572,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2008,2008Q2,103.3906
2008-09-28,15.6614,216696343.0,8289.0468,1.6312,,696.493,73.294,-47.383,130.157,68.237,,444.45291,,,4216.4941,2093.646,,1134.0389,378.572,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2008,2008Q3,103.3906
2008-12-31,15.1744,235629503.0,7800.313,0.8369,,493.82,-88.024,-203.827,127.471,71.06,,431.672,,,3939.394,1950.625,,999.15,392.91,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2008,2008Q4,103.3906
2009-03-29,14.6453,189305868.0,7528.3596,0.8369,,183.625,-117.191,38.338,118.315,43.903,,431.672,,,3744.947,1948.996,1795.951,936.77,392.91,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2009,2009Q1,93.6827
2009-06-28,18.229,187021880.0,9229.1473,0.6603,,276.6,-103.953,27.699,117.89,43.336,,431.672,,,3545.061,1853.821,1691.24,926.08,392.91,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2009,2009Q2,93.6827
2009-09-27,24.7686,176929547.0,12540.0715,0.8387,,555.272,19.739,-78.912,115.166,13.511,,431.672,,,3567.658,1861.387,1706.271,882.369,392.91,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2009,2009Q3,93.6827
2009-12-31,29.0658,137297232.0,14742.3572,1.1106,,580.566,50.48,7.11,115.39,4.209,,432.45401,,,4114.53,2063.723,2050.807,986.341,202.544,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2009,2009Q4,93.6827
2010-03-31,30.4147,151969309.0,15308.872,1.0108,,741.8,107.3,33.9,120.3,7.2,,432.45401,,,4394.8,2583.8,1811.0,1155.5,202.544,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2010,2010Q1,87.7817
2010-06-27,25.4658,163805868.0,12817.9369,1.0108,,1068.7,239.2,175.0,125.3,18.0,,432.45401,,,4866.7,2787.4,2079.3,1309.3,202.544,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2010,2010Q2,87.7817
2010-09-30,25.5432,192939943.0,12943.5799,0.942,,1176.0,268.5,80.801,136.8,34.6,,435.371,,,5461.1,3141.8,2319.3,1449.8,202.544,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2010,2010Q3,87.7817
2010-12-31,32.9406,155498660.0,16692.1242,1.3343,,1521.438,406.82,233.52,141.026,68.928,,435.371,,,6180.358,3406.45,2773.908,1497.18,353.514,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2010,2010Q4,87.7817
2011-03-31,38.2331,191594473.0,19192.0985,1.598,,1452.2,395.0,1033.9,145.4,66.7,,431.28311,,,6956.7,3904.8,3051.9,1565.6,353.514,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2011,2011Q1,79.6967
2011-06-26,30.4888,158555054.0,15086.2832,1.598,,1529.4,432.1,438.6,144.7,60.7,,431.28311,,,7076.1,3966.7,3109.4,1610.4,353.514,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2011,2011Q2,79.6967
2011-09-30,30.1053,209461416.0,15352.3427,1.2846,,1458.5,355.2,258.4,149.8,79.8,,444.4801,,,7107.6,3823.4,3284.2,1455.8,353.514,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2011,2011Q3,79.6967
2011-12-31,36.4245,176418943.0,18023.8097,1.2944,,1210.935,284.66,38.642,150.37,93.698,,431.2948,,,7260.815,3816.661,3444.154,1624.627,532.556,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2011,2011Q4,79.6967
2012-04-01,43.7024,132380362.0,21051.4048,1.3104,,1251.9,282.0,348.4,145.3,47.2,,419.85251,,,7399.3,3787.3,3612.0,1607.6,532.556,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2012,2012Q2,79.818
2012-06-30,45.359,134420997.0,21588.816,1.1368,,1227.7,291.9,35.3,144.6,38.8,,419.85251,,,7217.8,3622.3,3595.5,1721.2,532.556,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2012,2012Q2,79.818
2012-09-30,47.3526,135042533.0,26594.4674,1.1983,,1228.8,274.7,439.1,143.8,50.2,,495.42599,,,10587.7,3682.0,6905.7,1920.0,532.556,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2012,2012Q3,79.818
2012-12-31,56.8002,210425011.0,27034.303,1.0185,,1023.1,297.7,-291.2,155.4,35.678,,419.85251,,,7410.478,3343.585,4066.893,1856.97,742.979,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2012,2012Q4,79.818
2013-03-31,59.9759,113958173.0,28545.7721,0.9092,,892.1,96.2,-83.6,184.8,27.3,,419.85251,,,7613.5,3441.4,4172.1,2005.8,742.979,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2013,2013Q1,97.5971
2013-06-30,70.4353,114859665.0,33214.532,0.827,,1186.7,220.8,430.8,200.0,50.5,,419.85251,,,10377.8,3879.8,6498.0,2359.0,742.979,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2013,2013Q2,97.5971
2013-09-29,87.6546,56166056.0,43988.273,0.827,,1318.2,193.1,52.1,244.1,55.3,,446.80826,,,11067.2,4464.1,6603.1,2479.7,742.979,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2013,2013Q3,97.5971
2013-12-31,83.4255,67585557.0,41867.0433,-0.2342,,1848.3,481.1,444.1,253.1,77.7,,446.8201,,,11513.73,4591.303,6922.427,2393.022,666.648,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2013,2013Q4,97.5971
2014-03-30,81.7605,83908416.0,41031.7055,-0.2342,,1396.5,249.1,127.9,279.1,75.5,,446.82245,,,11758.3,4701.4,7056.9,2547.7,666.648,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2014,2014Q1,105.7398
2014-06-29,83.0562,59948820.0,41264.18,-0.5909,,1643.6,398.7,127.7,266.9,70.7,,446.82382,,,11888.5,4808.1,7080.4,2615.5,666.648,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2014,2014Q2,105.7398
2014-09-30,88.8751,68954030.0,44155.1301,-0.1601,,1322.2,244.0,130.0,260.1,84.2,,446.82382,,,12096.6,4772.5,7324.1,2676.8,666.648,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2014,2014Q3,105.7398
2014-12-31,96.9784,45236698.0,48181.0127,-0.1649,,1493.7,305.2,130.0,260.1,84.2,,446.82382,,,12096.6,4772.5,7324.1,2676.8,666.648,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2014,2014Q4,105.7398
2015-03-30,92.7424,51953668.0,45190.0616,-0.1649,,1649.9,402.7,251.6,261.4,85.6,,438.22791,,,13091.1,5014.3,8076.8,2607.5,666.648,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2015,2015Q1,121.0491
2015-06-28,98.5218,67537082.0,47137.9015,0.3567,,1654.1,369.7,204.6,267.4,79.2,,433.33243,,,12675.3,4712.7,7962.6,2592.1,666.648,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2015,2015Q2,121.0491
2015-09-28,75.2454,90575830.0,36001.2581,0.0691,,1549.2,322.4,333.3,266.3,86.5,,433.33243,,,12705.6,4560.7,8144.9,2537.0,666.648,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2015,2015Q3,121.0491
2015-12-31,80.3988,66406175.0,38466.9332,1.2256,,1434.2,292.4,864.2,273.0,120.5,,433.33258,,,13295.031,4906.2,8388.831,2573.73,1038.61,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2015,2015Q4,121.0491
2016-04-03,91.0861,58746955.0,43580.2576,1.1862,,1333.2,198.0,-61.0,274.7,55.2,,433.33258,,,13143.6,4840.2,8303.4,2750.0,1038.61,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2016,2016Q2,108.6569
2016-07-03,90.2765,48157654.0,42657.3494,1.289,,1739.6,353.8,382.2,270.3,98.9,,433.3335,,,13303.5,5154.3,8149.2,2715.3,1038.61,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2016,2016Q3,108.6569
2016-10-02,100.4927,48514045.0,47484.6845,1.3773,,1814.6,395.9,-69.0,273.4,66.3,,433.3335,,,14802.2,6289.0,8513.2,2696.9,1038.61,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2016,2016Q4,108.6569
2016-12-31,102.8954,45282163.0,49278.1866,1.2945,,1987.7,610.1,1097.4,287.4,95.9,,439.19952,,,17205.961,7385.48,9820.481,2780.878,1073.404,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2016,2016Q4,108.6569
2017-04-02,121.7871,63716782.0,58325.6968,1.4736,,1943.6,452.1,-207.0,315.1,38.6,,439.19952,,,17324.8,7081.8,10243.0,2995.7,1073.404,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2017,2017Q2,112.0986
2017-07-02,120.6902,53407388.0,57232.0966,1.4965,,2101.4,466.3,474.0,312.7,56.3,,439.19958,,,17272.1,7239.5,10032.6,3136.9,1073.404,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2017,2017Q3,112.0986
2017-10-01,158.5616,51489389.0,73866.7565,0.8665,,2447.4,557.1,304.3,314.5,95.7,,431.4647,,,17496.4,7149.6,10346.8,2998.5,1073.404,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2017,2017Q4,112.0986
2017-12-31,160.9882,54356710.0,74997.195,1.0484,,2560.4,643.0,908.1,317.4,148.3,,431.46471,,,18188.9,7412.5,10776.4,2955.6,1048.0,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2017,2017Q4,112.0986
2018-04-01,183.9019,64212271.0,85671.6318,0.5475,,2285.0,539.7,61.8,357.1,129.2,,431.46471,,,18644.2,7582.5,11061.7,3231.5,1048.0,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2018,2018Q2,110.3974
2018-07-01,184.953,52394166.0,85417.0768,0.3621,,2740.4,584.0,628.9,380.1,125.6,,431.46475,,,18738.8,7916.6,10822.2,3217.5,1048.0,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2018,2018Q3,110.3974
2018-09-30,175.6573,57687951.0,81124.1411,-0.3429,,2776.1,680.4,357.6,396.3,129.1,,431.46549,,,19457.6,8303.6,11154.0,3402.7,1048.0,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2018,2018Q3,110.3974
2018-12-31,145.3876,72792254.0,67144.7027,0.9674,,3142.5,787.5,1456.3,442.4,190.1,,431.46577,,,20136.9,8495.9,11641.0,3439.5,1105.0,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2018,2018Q4,110.3974
2019-03-31,175.6853,47812845.0,80045.253,1.0629,,2229.1,355.4,-627.8,472.7,147.0,,425.65942,,,20360.6,8394.9,11965.7,3764.8,1105.0,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2019,2019Q1,109.0188
2019-06-30,196.4913,38443129.0,88507.3622,1.0691,,2567.9,476.0,-28.8,487.4,128.3,,425.65942,,,20033.9,8488.6,11545.3,3914.1,1105.0,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2019,2019Q2,109.0188
2019-09-29,230.3029,38163076.0,103737.456,1.0691,,2986.5,626.8,-116.4,492.3,185.8,,425.65942,,,20699.2,8628.1,12071.1,3895.0,1105.0,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2019,2019Q3,109.0188
2019-12-31,280.8738,40765711.0,125969.7183,1.1668,,4036.5,1134.1,3282.8,516.1,305.5,,425.65966,,,22629.6,10037.4,12592.2,3809.2,771.3,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2019,2019Q4,109.0188
2020-03-29,239.7592,68349847.0,107530.1544,1.1668,,2440.6,390.6,-837.3,544.0,231.5,,425.6597,,,23277.6,10752.4,12525.2,4345.3,771.3,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2020,2020Q1,106.7754
2020-06-28,345.0811,49283995.0,153986.6545,1.0288,,3325.7,751.0,131.4,566.9,225.1,,425.6597,,,24306.1,11606.3,12699.8,4685.6,771.3,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2020,2020Q2,106.7754
2020-09-27,343.8602,49429788.0,153441.8739,1.2301,,3958.0,1061.5,-21.4,534.0,212.5,,425.65988,,,25463.4,11720.9,13742.5,4613.7,771.3,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2020,2020Q3,106.7754
2020-12-31,467.0384,46765132.0,204597.3139,1.1145,,4254.2,1350.6,4392.9,555.9,292.9,,419.49749,,,27267.4,13402.0,13865.4,4569.4,1164.2,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2020,2020Q4,106.7754
2021-04-04,610.084,61736793.0,267261.8496,1.1423,,4363.9,1331.4,-1131.1,623.4,189.4,,419.49749,,,27218.7,13589.8,13628.9,4748.1,1164.2,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2021,2021Q2,109.8429
2021-07-04,660.2901,52679118.0,288421.8557,1.1482,,4020.2,1038.2,3327.8,633.8,241.1,,419.49829,,,27815.5,15722.2,12093.3,5086.3,1164.2,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2021,2021Q3,109.8429
2021-10-03,712.4091,48387740.0,306612.3243,1.1564,,5241.3,1740.2,1604.6,609.2,197.0,,413.33,,,27298.0,15795.6,11502.4,4944.2,1164.2,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2021,2021Q4,109.8429
2021-12-31,766.5643,54869355.0,323611.2246,1.1034,,4985.6,1773.4,6143.8,680.6,273.2,,406.47527,,,30231.0,20090.4,10140.6,5179.2,1179.0,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2021,2021Q4,109.8429
2022-04-03,642.9246,78643484.0,271415.736,1.6514,,3534.4,695.3,-826.2,738.7,240.1,,406.47528,,5.76,30231.8,21421.4,8810.4,6073.5,1179.0,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2022,2022Q2,131.4589
2022-07-03,436.0957,63764649.0,182844.7734,1.5017,,5430.5,1410.9,2321.4,789.1,231.5,,406.47528,,6.62,31912.6,24264.0,7648.6,6367.1,1179.0,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2022,2022Q3,131.4589
2022-10-02,403.6335,65726466.0,168829.5059,1.6309,,5778.3,1701.5,812.9,819.4,356.6,,406.47528,,6.59,32803.5,24848.4,7955.1,6884.0,1179.0,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2022,2022Q4,131.4589
2022-12-31,532.5856,86563594.0,220274.6261,1.6471,,6430.2,1816.5,4896.9,819.4,453.6,,403.13804,,7.073,36300.4,27489.6,8810.8,7199.7,2303.8,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2022,2022Q4,131.4589
2023-04-02,664.9402,63126925.0,274420.2232,1.636,,6746.2,1955.8,201.6,947.9,532.0,,403.13823,,7.052,35147.6,25361.3,9786.3,7392.0,2303.8,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2023,2023Q2,140.5001
2023-07-02,710.0311,60074300.0,292174.4307,1.5878,,6902.3,1941.7,-153.1,999.9,537.8,,403.13823,,6.927,36928.5,26323.6,10604.9,7734.4,2303.8,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2023,2023Q3,140.5001
2023-10-01,577.9904,68445339.0,237311.3493,1.6441,,6673.0,1893.4,626.3,991.4,501.8,,403.13823,,7.118,37513.5,25518.6,11994.9,8378.5,2303.8,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2023,2023Q4,140.5001
2023-12-31,745.1036,59400777.0,305143.5124,1.8728,,7237.0,2048.1,2613.0,1041.4,584.0,,403.13839,,6.703,39957.5,26505.1,13452.4,8850.7,2098.5,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2023,2023Q4,140.5001
2024-03-31,956.9907,75296003.0,387784.8454,1.8603,,5290.0,1223.8,-669.2,1031.9,417.3,,399.58458,,7.3,39042.6,25248.5,13794.1,9864.5,2098.5,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2024,2024Q1,151.4551
2024-06-30,1010.6229,65684178.0,408667.1355,2.2464,,6242.8,1577.9,392.4,1100.6,531.0,,399.58458,,7.919,40741.0,26029.8,14711.2,10972.3,2098.5,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2024,2024Q2,151.4551
2024-09-29,833.1191,95058064.0,336266.5025,2.2464,,7467.3,2076.5,535.0,1055.2,414.9,,399.58469,,7.624,41766.1,25614.5,16151.6,11414.5,2098.5,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2024,2024Q3,151.4551
2024-12-31,687.7375,129213130.0,276944.159,2.5681,,9262.8,2693.4,8840.8,1055.2,704.0,,399.58469,,6.002,48589.6,30112.8,18476.8,10891.5,2019.5,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2024,2024Q4,151.4551
2025-03-30,670.7962,99804861.0,265670.3082,2.5681,,7741.5,2355.0,-473.6,1161.1,415.0,,393.83069,,5.992,45478.8,27978.1,17500.7,11024.7,2019.5,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2025,2025Q1,
2025-06-29,793.9362,100979635.0,313469.5393,1.9364,,7691.7,2290.3,332.9,1166.7,414.8,,393.83069,,5.821,44849.1,27230.9,17618.2,11575.8,2019.5,ASML US Equity,,ASML US Equity,Upstream (Equipment & Materials),2025,2025Q2,
